KEY,FREQ,REF_AREA,ADJUSTMENT,FVC_REP_SECTOR,FVC_ITEM,MATURITY_ORIG,DATA_TYPE,COUNT_AREA,BS_COUNT_SECTOR,FVC_ORI_SECTOR,CURRENCY_TRANS,BS_SUFFIX
FVC.Q.DE.N.S.A10.A.1.A1.0000.ZZ.Z01.E,Q,DE,N,S,A10,A,1,A1,0000,ZZ,Z01,E
FVC.Q.DE.N.S.A10.F.1.U2.2271.ZZ.Z01.E,Q,DE,N,S,A10,F,1,U2,2271,ZZ,Z01,E
FVC.Q.DE.N.S.A10.F.1.U6.2271.ZZ.Z01.E,Q,DE,N,S,A10,F,1,U6,2271,ZZ,Z01,E
FVC.Q.DE.N.S.A10.F.4.U6.1000.ZZ.Z01.E,Q,DE,N,S,A10,F,4,U6,1000,ZZ,Z01,E
FVC.Q.DE.N.S.A10.K.1.U2.2271.ZZ.Z01.E,Q,DE,N,S,A10,K,1,U2,2271,ZZ,Z01,E
FVC.Q.DE.N.S.A20.A.1.A1.0000.E0.Z01.E,Q,DE,N,S,A20,A,1,A1,0000,E0,Z01,E
FVC.Q.DE.N.T.A10.A.1.U2.1000.ZZ.Z01.E,Q,DE,N,T,A10,A,1,U2,1000,ZZ,Z01,E
FVC.Q.DE.N.T.A10.A.1.U5.2271.ZZ.Z01.E,Q,DE,N,T,A10,A,1,U5,2271,ZZ,Z01,E
FVC.Q.DE.N.T.A10.A.1.U6.2271.ZZ.Z01.E,Q,DE,N,T,A10,A,1,U6,2271,ZZ,Z01,E
FVC.Q.DE.N.F.L40.H.1.A1.0000.ZZ.Z01.E,Q,DE,N,F,L40,H,1,A1,0000,ZZ,Z01,E
FVC.Q.DE.N.F.T00.A.1.A1.0000.ZZ.Z01.E,Q,DE,N,F,T00,A,1,A1,0000,ZZ,Z01,E
FVC.Q.DE.N.O.A20.A.1.U5.2240.E1.Z01.E,Q,DE,N,O,A20,A,1,U5,2240,E1,Z01,E
FVC.Q.DE.N.O.A20.A.4.A1.0000.E0.Z01.E,Q,DE,N,O,A20,A,4,A1,0000,E0,Z01,E
FVC.Q.DE.N.O.L60.A.1.A1.0000.ZZ.Z01.E,Q,DE,N,O,L60,A,1,A1,0000,ZZ,Z01,E
FVC.Q.DE.N.R.A10.A.1.U5.2271.ZZ.Z01.E,Q,DE,N,R,A10,A,1,U5,2271,ZZ,Z01,E
FVC.Q.DE.N.R.A10.A.4.U6.2271.ZZ.Z01.E,Q,DE,N,R,A10,A,4,U6,2271,ZZ,Z01,E
FVC.Q.DE.N.R.A10.F.4.A1.0000.ZZ.Z01.E,Q,DE,N,R,A10,F,4,A1,0000,ZZ,Z01,E
FVC.Q.IT.N.R.A30.A.4.A1.0000.ZZ.Z01.E,Q,IT,N,R,A30,A,4,A1,0000,ZZ,Z01,E
FVC.Q.U2.N.R.A30.A.1.A1.0000.ZZ.Z01.E,Q,U2,N,R,A30,A,1,A1,0000,ZZ,Z01,E
FVC.Q.U2.N.R.A30.A.1.U4.0000.ZZ.Z01.E,Q,U2,N,R,A30,A,1,U4,0000,ZZ,Z01,E
FVC.Q.U2.N.R.A30.A.1.U6.0000.ZZ.Z01.E,Q,U2,N,R,A30,A,1,U6,0000,ZZ,Z01,E
FVC.Q.U2.N.R.A30.F.1.U6.2271.ZZ.Z01.E,Q,U2,N,R,A30,F,1,U6,2271,ZZ,Z01,E
FVC.Q.IT.N.F.A10.F.1.U4.00BK.ZZ.Z01.E,Q,IT,N,F,A10,F,1,U4,00BK,ZZ,Z01,E
FVC.Q.IT.N.F.A10.F.1.U6.2271.ZZ.Z01.E,Q,IT,N,F,A10,F,1,U6,2271,ZZ,Z01,E
FVC.Q.IT.N.F.A10.K.1.A1.0000.ZZ.Z01.E,Q,IT,N,F,A10,K,1,A1,0000,ZZ,Z01,E
FVC.Q.IT.N.F.A10.K.1.U2.2271.ZZ.Z01.E,Q,IT,N,F,A10,K,1,U2,2271,ZZ,Z01,E
FVC.Q.IT.N.F.A20.A.1.A1.0000.00.Z01.E,Q,IT,N,F,A20,A,1,A1,0000,00,Z01,E
FVC.Q.IT.N.F.A20.A.1.A1.0000.E0.Z01.E,Q,IT,N,F,A20,A,1,A1,0000,E0,Z01,E
FVC.Q.IT.N.F.A20.A.1.U2.1000.E1.Z01.E,Q,IT,N,F,A20,A,1,U2,1000,E1,Z01,E
FVC.Q.IT.N.F.A20.A.1.U2.2250.E1.Z01.E,Q,IT,N,F,A20,A,1,U2,2250,E1,Z01,E
FVC.Q.IT.N.F.A20.A.1.U5.2240.00.Z01.E,Q,IT,N,F,A20,A,1,U5,2240,00,Z01,E
FVC.Q.IT.N.F.A20.A.1.U5.2250.E1.Z01.E,Q,IT,N,F,A20,A,1,U5,2250,E1,Z01,E
FVC.Q.IT.N.F.A20.A.4.U2.1000.E1.Z01.E,Q,IT,N,F,A20,A,4,U2,1000,E1,Z01,E
FVC.Q.U2.N.R.A30.H.1.U2.0000.ZZ.Z01.E,Q,U2,N,R,A30,H,1,U2,0000,ZZ,Z01,E
FVC.Q.U2.N.R.A30.H.4.U4.0000.ZZ.Z01.E,Q,U2,N,R,A30,H,4,U4,0000,ZZ,Z01,E
FVC.Q.IT.N.F.A30.A.1.U4.0000.ZZ.Z01.E,Q,IT,N,F,A30,A,1,U4,0000,ZZ,Z01,E
FVC.Q.IT.N.F.A40.A.1.A1.0000.00.Z01.E,Q,IT,N,F,A40,A,1,A1,0000,00,Z01,E
FVC.Q.IT.N.F.L20.A.1.A1.0000.ZZ.Z01.E,Q,IT,N,F,L20,A,1,A1,0000,ZZ,Z01,E
FVC.Q.IT.N.F.L20.K.4.A1.0000.ZZ.Z01.E,Q,IT,N,F,L20,K,4,A1,0000,ZZ,Z01,E
FVC.Q.IT.N.F.L40.A.4.A1.0000.ZZ.Z01.E,Q,IT,N,F,L40,A,4,A1,0000,ZZ,Z01,E
FVC.Q.IT.N.F.L40.L.1.A1.0000.ZZ.Z01.E,Q,IT,N,F,L40,L,1,A1,0000,ZZ,Z01,E
FVC.Q.DE.N.R.A10.K.1.A1.0000.ZZ.Z01.E,Q,DE,N,R,A10,K,1,A1,0000,ZZ,Z01,E
FVC.Q.DE.N.R.A10.K.4.U2.1000.ZZ.Z01.E,Q,DE,N,R,A10,K,4,U2,1000,ZZ,Z01,E
FVC.Q.DE.N.R.A10.K.4.U6.1000.ZZ.Z01.E,Q,DE,N,R,A10,K,4,U6,1000,ZZ,Z01,E
FVC.Q.DE.N.R.A20.A.1.A1.0000.00.Z01.E,Q,DE,N,R,A20,A,1,A1,0000,00,Z01,E
FVC.Q.DE.N.R.A20.A.1.U2.1000.00.Z01.E,Q,DE,N,R,A20,A,1,U2,1000,00,Z01,E
FVC.Q.DE.N.R.A20.A.1.U2.2250.00.Z01.E,Q,DE,N,R,A20,A,1,U2,2250,00,Z01,E
FVC.Q.DE.N.R.A20.A.1.U5.2240.00.Z01.E,Q,DE,N,R,A20,A,1,U5,2240,00,Z01,E
FVC.Q.CY.N.F.A20.A.1.U5.2240.E1.Z01.E,Q,CY,N,F,A20,A,1,U5,2240,E1,Z01,E
FVC.Q.CY.N.F.A20.A.1.U5.2250.E1.Z01.E,Q,CY,N,F,A20,A,1,U5,2250,E1,Z01,E
FVC.Q.CY.N.F.A40.A.4.A1.0000.00.Z01.E,Q,CY,N,F,A40,A,4,A1,0000,00,Z01,E
FVC.Q.CY.N.F.A50.A.1.A1.0000.ZZ.Z01.E,Q,CY,N,F,A50,A,1,A1,0000,ZZ,Z01,E
FVC.Q.CY.N.F.L40.A.4.A1.0000.ZZ.Z01.E,Q,CY,N,F,L40,A,4,A1,0000,ZZ,Z01,E
FVC.Q.CY.N.S.A10.A.4.U2.2271.ZZ.Z01.E,Q,CY,N,S,A10,A,4,U2,2271,ZZ,Z01,E
FVC.Q.CY.N.T.A10.A.1.U5.2271.ZZ.Z01.E,Q,CY,N,T,A10,A,1,U5,2271,ZZ,Z01,E
FVC.Q.CY.N.T.A10.A.4.U2.2271.ZZ.Z01.E,Q,CY,N,T,A10,A,4,U2,2271,ZZ,Z01,E
FVC.Q.CY.N.T.A10.A.4.U5.2271.ZZ.Z01.E,Q,CY,N,T,A10,A,4,U5,2271,ZZ,Z01,E
FVC.Q.CY.N.T.A10.A.4.U6.2271.ZZ.Z01.E,Q,CY,N,T,A10,A,4,U6,2271,ZZ,Z01,E
FVC.Q.DE.N.F.A10.A.4.A1.0000.ZZ.Z01.E,Q,DE,N,F,A10,A,4,A1,0000,ZZ,Z01,E
FVC.Q.DE.N.F.A10.A.4.U2.1000.ZZ.Z01.E,Q,DE,N,F,A10,A,4,U2,1000,ZZ,Z01,E
FVC.Q.DE.N.F.A10.F.4.U2.2271.ZZ.Z01.E,Q,DE,N,F,A10,F,4,U2,2271,ZZ,Z01,E
FVC.Q.DE.N.F.A10.F.4.U5.1000.ZZ.Z01.E,Q,DE,N,F,A10,F,4,U5,1000,ZZ,Z01,E
FVC.Q.DE.N.F.A10.K.1.U2.2271.ZZ.Z01.E,Q,DE,N,F,A10,K,1,U2,2271,ZZ,Z01,E
FVC.Q.IT.N.F.LT1.A.4.A1.0000.ZZ.Z01.E,Q,IT,N,F,LT1,A,4,A1,0000,ZZ,Z01,E
FVC.Q.IT.N.O.A10.A.1.U2.1000.ZZ.Z01.E,Q,IT,N,O,A10,A,1,U2,1000,ZZ,Z01,E
FVC.Q.IT.N.O.A20.A.1.A1.0000.E1.Z01.E,Q,IT,N,O,A20,A,1,A1,0000,E1,Z01,E
FVC.Q.IT.N.O.A20.A.1.U2.1000.E1.Z01.E,Q,IT,N,O,A20,A,1,U2,1000,E1,Z01,E
FVC.Q.IT.N.O.A20.A.1.U5.2240.E1.Z01.E,Q,IT,N,O,A20,A,1,U5,2240,E1,Z01,E
FVC.Q.IT.N.O.A20.A.1.U5.2250.E1.Z01.E,Q,IT,N,O,A20,A,1,U5,2250,E1,Z01,E
FVC.Q.IT.N.O.A20.A.1.U6.2250.E1.Z01.E,Q,IT,N,O,A20,A,1,U6,2250,E1,Z01,E
FVC.Q.IT.N.O.A20.A.4.A1.0000.E0.Z01.E,Q,IT,N,O,A20,A,4,A1,0000,E0,Z01,E
FVC.Q.IT.N.O.A20.A.4.A1.0000.R0.Z01.E,Q,IT,N,O,A20,A,4,A1,0000,R0,Z01,E
FVC.Q.IE.N.T.A10.A.1.U6.2271.ZZ.Z01.E,Q,IE,N,T,A10,A,1,U6,2271,ZZ,Z01,E
FVC.Q.IE.N.T.A10.A.4.A1.0000.ZZ.Z01.E,Q,IE,N,T,A10,A,4,A1,0000,ZZ,Z01,E
FVC.Q.IE.N.T.A10.K.1.U2.2271.ZZ.Z01.E,Q,IE,N,T,A10,K,1,U2,2271,ZZ,Z01,E
FVC.Q.IE.N.T.A10.K.1.U4.00NB.ZZ.Z01.E,Q,IE,N,T,A10,K,1,U4,00NB,ZZ,Z01,E
FVC.Q.IE.N.T.A10.K.4.U2.1000.ZZ.Z01.E,Q,IE,N,T,A10,K,4,U2,1000,ZZ,Z01,E
FVC.Q.IE.N.T.A10.K.4.U4.0000.ZZ.Z01.E,Q,IE,N,T,A10,K,4,U4,0000,ZZ,Z01,E
FVC.Q.IE.N.T.A20.A.1.A1.0000.E0.Z01.E,Q,IE,N,T,A20,A,1,A1,0000,E0,Z01,E
FVC.Q.IE.N.T.A20.A.1.U2.2260.00.Z01.E,Q,IE,N,T,A20,A,1,U2,2260,00,Z01,E
FVC.Q.IE.N.T.A20.A.1.U6.2240.E1.Z01.E,Q,IE,N,T,A20,A,1,U6,2240,E1,Z01,E
FVC.Q.IE.N.T.A20.A.4.A1.0000.E1.Z01.E,Q,IE,N,T,A20,A,4,A1,0000,E1,Z01,E
FVC.Q.IE.N.T.A20.A.4.U2.1000.00.Z01.E,Q,IE,N,T,A20,A,4,U2,1000,00,Z01,E
FVC.Q.IE.N.T.A20.A.4.U6.2250.00.Z01.E,Q,IE,N,T,A20,A,4,U6,2250,00,Z01,E
FVC.Q.DE.N.F.A10.K.1.U5.2271.ZZ.Z01.E,Q,DE,N,F,A10,K,1,U5,2271,ZZ,Z01,E
FVC.Q.DE.N.F.A10.K.1.U6.1000.ZZ.Z01.E,Q,DE,N,F,A10,K,1,U6,1000,ZZ,Z01,E
FVC.Q.DE.N.F.A10.K.4.A1.0000.ZZ.Z01.E,Q,DE,N,F,A10,K,4,A1,0000,ZZ,Z01,E
FVC.Q.DE.N.F.A20.A.1.U2.1000.00.Z01.E,Q,DE,N,F,A20,A,1,U2,1000,00,Z01,E
FVC.Q.DE.N.F.A20.A.1.U6.2250.00.Z01.E,Q,DE,N,F,A20,A,1,U6,2250,00,Z01,E
FVC.Q.DE.N.F.A20.A.4.U2.2250.00.Z01.E,Q,DE,N,F,A20,A,4,U2,2250,00,Z01,E
FVC.Q.DE.N.F.A20.A.4.U5.2250.00.Z01.E,Q,DE,N,F,A20,A,4,U5,2250,00,Z01,E
FVC.Q.DE.N.F.A20.A.I.A1.0000.E1.Z01.A,Q,DE,N,F,A20,A,I,A1,0000,E1,Z01,A
FVC.Q.DE.N.F.A30.A.1.U4.0000.ZZ.Z01.E,Q,DE,N,F,A30,A,1,U4,0000,ZZ,Z01,E
FVC.Q.DE.N.F.AT1.A.4.A1.0000.ZZ.Z01.E,Q,DE,N,F,AT1,A,4,A1,0000,ZZ,Z01,E
FVC.Q.BE.N.F.A10.F.1.U5.2271.ZZ.Z01.E,Q,BE,N,F,A10,F,1,U5,2271,ZZ,Z01,E
FVC.Q.BE.N.F.A10.F.4.U6.2271.ZZ.Z01.E,Q,BE,N,F,A10,F,4,U6,2271,ZZ,Z01,E
FVC.Q.BE.N.F.A10.K.1.U4.0000.ZZ.Z01.E,Q,BE,N,F,A10,K,1,U4,0000,ZZ,Z01,E
FVC.Q.BE.N.F.A10.K.1.U5.1000.ZZ.Z01.E,Q,BE,N,F,A10,K,1,U5,1000,ZZ,Z01,E
FVC.Q.BE.N.F.A10.K.1.U5.2271.ZZ.Z01.E,Q,BE,N,F,A10,K,1,U5,2271,ZZ,Z01,E
FVC.Q.BE.N.F.A10.K.4.A1.0000.ZZ.Z01.E,Q,BE,N,F,A10,K,4,A1,0000,ZZ,Z01,E
FVC.Q.BE.N.F.A10.K.4.U5.1000.ZZ.Z01.E,Q,BE,N,F,A10,K,4,U5,1000,ZZ,Z01,E
FVC.Q.BE.N.F.A20.A.1.A1.0000.E1.Z01.E,Q,BE,N,F,A20,A,1,A1,0000,E1,Z01,E
FVC.Q.BE.N.F.A20.A.1.U5.2250.00.Z01.E,Q,BE,N,F,A20,A,1,U5,2250,00,Z01,E
FVC.Q.BE.N.F.A20.A.4.U2.2270.00.Z01.E,Q,BE,N,F,A20,A,4,U2,2270,00,Z01,E
FVC.Q.BE.N.F.A20.A.4.U2.2270.E1.Z01.E,Q,BE,N,F,A20,A,4,U2,2270,E1,Z01,E
FVC.Q.BE.N.F.A20.A.4.U5.2250.00.Z01.E,Q,BE,N,F,A20,A,4,U5,2250,00,Z01,E
FVC.Q.BE.N.F.L20.K.1.A1.0000.ZZ.Z01.E,Q,BE,N,F,L20,K,1,A1,0000,ZZ,Z01,E
FVC.Q.BE.N.F.L40.H.1.A1.0000.ZZ.Z01.E,Q,BE,N,F,L40,H,1,A1,0000,ZZ,Z01,E
FVC.Q.U2.N.O.A30.A.1.U5.2000.ZZ.Z01.E,Q,U2,N,O,A30,A,1,U5,2000,ZZ,Z01,E
FVC.Q.U2.N.O.A30.A.1.U6.2000.ZZ.Z01.E,Q,U2,N,O,A30,A,1,U6,2000,ZZ,Z01,E
FVC.Q.IE.N.T.A30.A.1.U4.0000.ZZ.Z01.E,Q,IE,N,T,A30,A,1,U4,0000,ZZ,Z01,E
FVC.Q.IE.N.T.AT1.A.1.A1.0000.ZZ.Z01.E,Q,IE,N,T,AT1,A,1,A1,0000,ZZ,Z01,E
FVC.Q.IE.N.T.L20.K.4.A1.0000.ZZ.Z01.E,Q,IE,N,T,L20,K,4,A1,0000,ZZ,Z01,E
FVC.Q.IE.N.T.L40.A.4.A1.0000.ZZ.Z01.E,Q,IE,N,T,L40,A,4,A1,0000,ZZ,Z01,E
FVC.Q.IE.N.S.A10.A.4.U2.1000.ZZ.Z01.E,Q,IE,N,S,A10,A,4,U2,1000,ZZ,Z01,E
FVC.Q.IE.N.S.A10.A.4.U2.2271.ZZ.Z01.E,Q,IE,N,S,A10,A,4,U2,2271,ZZ,Z01,E
FVC.Q.IE.N.S.A10.A.4.U4.00NB.ZZ.Z01.E,Q,IE,N,S,A10,A,4,U4,00NB,ZZ,Z01,E
FVC.Q.U2.N.O.A30.A.4.U5.2000.ZZ.Z01.E,Q,U2,N,O,A30,A,4,U5,2000,ZZ,Z01,E
FVC.Q.U2.N.O.A30.A.4.U6.2000.ZZ.Z01.E,Q,U2,N,O,A30,A,4,U6,2000,ZZ,Z01,E
FVC.Q.U2.N.O.A30.F.1.U2.2000.ZZ.Z01.E,Q,U2,N,O,A30,F,1,U2,2000,ZZ,Z01,E
FVC.Q.U2.N.O.A30.F.1.U5.1000.ZZ.Z01.E,Q,U2,N,O,A30,F,1,U5,1000,ZZ,Z01,E
FVC.Q.U2.N.O.A30.F.4.U2.1000.ZZ.Z01.E,Q,U2,N,O,A30,F,4,U2,1000,ZZ,Z01,E
FVC.Q.U2.N.O.A30.G.1.A1.0000.ZZ.Z01.E,Q,U2,N,O,A30,G,1,A1,0000,ZZ,Z01,E
FVC.Q.U2.N.O.A30.G.1.U6.2000.ZZ.Z01.E,Q,U2,N,O,A30,G,1,U6,2000,ZZ,Z01,E
FVC.Q.U2.N.O.A30.G.4.U5.1000.ZZ.Z01.E,Q,U2,N,O,A30,G,4,U5,1000,ZZ,Z01,E
FVC.Q.U2.N.O.A30.H.1.U2.2000.ZZ.Z01.E,Q,U2,N,O,A30,H,1,U2,2000,ZZ,Z01,E
FVC.Q.U2.N.O.A30.H.1.U6.0000.ZZ.Z01.E,Q,U2,N,O,A30,H,1,U6,0000,ZZ,Z01,E
FVC.Q.U2.N.O.L40.A.1.A1.0000.ZZ.Z01.E,Q,U2,N,O,L40,A,1,A1,0000,ZZ,Z01,E
FVC.Q.IE.N.S.A10.F.4.U2.1000.ZZ.Z01.E,Q,IE,N,S,A10,F,4,U2,1000,ZZ,Z01,E
FVC.Q.IE.N.S.A10.K.1.U5.1000.ZZ.Z01.E,Q,IE,N,S,A10,K,1,U5,1000,ZZ,Z01,E
FVC.Q.BE.N.F.L40.H.4.A1.0000.ZZ.Z01.E,Q,BE,N,F,L40,H,4,A1,0000,ZZ,Z01,E
FVC.Q.BE.N.F.L60.A.4.A1.0000.ZZ.Z01.E,Q,BE,N,F,L60,A,4,A1,0000,ZZ,Z01,E
FVC.Q.CY.N.F.A20.A.1.A1.0000.R0.Z01.E,Q,CY,N,F,A20,A,1,A1,0000,R0,Z01,E
FVC.Q.AT.N.R.A50.A.4.A1.0000.ZZ.Z01.E,Q,AT,N,R,A50,A,4,A1,0000,ZZ,Z01,E
FVC.Q.AT.N.R.L40.H.1.A1.0000.ZZ.Z01.E,Q,AT,N,R,L40,H,1,A1,0000,ZZ,Z01,E
FVC.Q.AT.N.R.LT1.A.4.A1.0000.ZZ.Z01.E,Q,AT,N,R,LT1,A,4,A1,0000,ZZ,Z01,E
FVC.Q.AT.N.S.A30.A.1.U2.2000.ZZ.Z01.E,Q,AT,N,S,A30,A,1,U2,2000,ZZ,Z01,E
FVC.Q.AT.N.S.A30.A.4.U4.0000.ZZ.Z01.E,Q,AT,N,S,A30,A,4,U4,0000,ZZ,Z01,E
FVC.Q.AT.N.S.A40.A.4.A1.0000.00.Z01.E,Q,AT,N,S,A40,A,4,A1,0000,00,Z01,E
FVC.Q.AT.N.S.A50.A.1.A1.0000.ZZ.Z01.E,Q,AT,N,S,A50,A,1,A1,0000,ZZ,Z01,E
FVC.Q.AT.N.S.AT1.A.4.A1.0000.ZZ.Z01.E,Q,AT,N,S,AT1,A,4,A1,0000,ZZ,Z01,E
FVC.Q.AT.N.T.A10.A.1.U6.2271.ZZ.Z01.E,Q,AT,N,T,A10,A,1,U6,2271,ZZ,Z01,E
FVC.Q.AT.N.T.A20.A.1.A1.0000.00.Z01.E,Q,AT,N,T,A20,A,1,A1,0000,00,Z01,E
FVC.Q.AT.N.T.A20.A.1.A1.0000.R0.Z01.E,Q,AT,N,T,A20,A,1,A1,0000,R0,Z01,E
FVC.Q.AT.N.T.A20.A.1.U6.2240.E1.Z01.E,Q,AT,N,T,A20,A,1,U6,2240,E1,Z01,E
FVC.Q.AT.N.T.A20.A.1.U6.2250.E1.Z01.E,Q,AT,N,T,A20,A,1,U6,2250,E1,Z01,E
FVC.Q.AT.N.T.A30.A.1.U2.2000.ZZ.Z01.E,Q,AT,N,T,A30,A,1,U2,2000,ZZ,Z01,E
FVC.Q.NL.N.R.A10.F.4.U5.2271.ZZ.Z01.E,Q,NL,N,R,A10,F,4,U5,2271,ZZ,Z01,E
FVC.Q.NL.N.R.A10.K.1.U2.1000.ZZ.Z01.E,Q,NL,N,R,A10,K,1,U2,1000,ZZ,Z01,E
FVC.Q.NL.N.R.A10.K.1.U4.00NB.ZZ.Z01.E,Q,NL,N,R,A10,K,1,U4,00NB,ZZ,Z01,E
FVC.Q.NL.N.R.A10.K.4.U6.1000.ZZ.Z01.E,Q,NL,N,R,A10,K,4,U6,1000,ZZ,Z01,E
FVC.Q.NL.N.R.A20.A.1.A1.0000.E0.Z01.E,Q,NL,N,R,A20,A,1,A1,0000,E0,Z01,E
FVC.Q.IE.N.S.A10.K.1.U6.1000.ZZ.Z01.E,Q,IE,N,S,A10,K,1,U6,1000,ZZ,Z01,E
FVC.Q.IE.N.S.A10.K.4.U6.2271.ZZ.Z01.E,Q,IE,N,S,A10,K,4,U6,2271,ZZ,Z01,E
FVC.Q.IE.N.S.A20.A.1.A1.0000.R0.Z01.E,Q,IE,N,S,A20,A,1,A1,0000,R0,Z01,E
FVC.Q.IE.N.S.A20.A.4.U2.1000.E1.Z01.E,Q,IE,N,S,A20,A,4,U2,1000,E1,Z01,E
FVC.Q.IE.N.S.A20.A.4.U2.2250.00.Z01.E,Q,IE,N,S,A20,A,4,U2,2250,00,Z01,E
FVC.Q.IE.N.S.A20.A.4.U2.2260.00.Z01.E,Q,IE,N,S,A20,A,4,U2,2260,00,Z01,E
FVC.Q.IE.N.S.A20.A.4.U2.2260.E1.Z01.E,Q,IE,N,S,A20,A,4,U2,2260,E1,Z01,E
FVC.Q.IE.N.S.A20.A.4.U2.2270.E1.Z01.E,Q,IE,N,S,A20,A,4,U2,2270,E1,Z01,E
FVC.Q.IE.N.S.A20.A.4.U6.2240.00.Z01.E,Q,IE,N,S,A20,A,4,U6,2240,00,Z01,E
FVC.Q.U2.N.O.L40.L.1.A1.0000.ZZ.Z01.E,Q,U2,N,O,L40,L,1,A1,0000,ZZ,Z01,E
FVC.Q.U2.N.F.A50.A.1.U5.2271.ZZ.Z01.E,Q,U2,N,F,A50,A,1,U5,2271,ZZ,Z01,E
FVC.Q.U2.N.F.A50.A.1.U6.2271.ZZ.Z01.E,Q,U2,N,F,A50,A,1,U6,2271,ZZ,Z01,E
FVC.Q.IE.N.S.A30.A.1.U4.0000.ZZ.Z01.E,Q,IE,N,S,A30,A,1,U4,0000,ZZ,Z01,E
FVC.Q.IE.N.S.A40.A.1.A1.0000.00.Z01.E,Q,IE,N,S,A40,A,1,A1,0000,00,Z01,E
FVC.Q.IE.N.S.L20.A.1.A1.0000.ZZ.Z01.E,Q,IE,N,S,L20,A,1,A1,0000,ZZ,Z01,E
FVC.Q.IE.N.S.L40.H.1.A1.0000.ZZ.Z01.E,Q,IE,N,S,L40,H,1,A1,0000,ZZ,Z01,E
FVC.Q.IE.N.O.L40.A.I.A1.0000.ZZ.Z01.A,Q,IE,N,O,L40,A,I,A1,0000,ZZ,Z01,A
FVC.Q.IE.N.O.LT1.A.4.A1.0000.ZZ.Z01.E,Q,IE,N,O,LT1,A,4,A1,0000,ZZ,Z01,E
FVC.Q.IE.N.R.A10.A.1.A1.0000.ZZ.Z01.E,Q,IE,N,R,A10,A,1,A1,0000,ZZ,Z01,E
FVC.Q.IE.N.R.A10.A.1.U4.00NB.ZZ.Z01.E,Q,IE,N,R,A10,A,1,U4,00NB,ZZ,Z01,E
FVC.Q.IE.N.R.A10.F.1.A1.0000.ZZ.Z01.E,Q,IE,N,R,A10,F,1,A1,0000,ZZ,Z01,E
FVC.Q.IE.N.R.A10.F.1.U5.1000.ZZ.Z01.E,Q,IE,N,R,A10,F,1,U5,1000,ZZ,Z01,E
FVC.Q.NL.N.R.A20.A.4.A1.0000.R0.Z01.E,Q,NL,N,R,A20,A,4,A1,0000,R0,Z01,E
FVC.Q.NL.N.R.A20.A.4.U2.2250.00.Z01.E,Q,NL,N,R,A20,A,4,U2,2250,00,Z01,E
FVC.Q.NL.N.R.A20.A.4.U2.2270.E1.Z01.E,Q,NL,N,R,A20,A,4,U2,2270,E1,Z01,E
FVC.Q.NL.N.R.A20.A.4.U6.2250.E1.Z01.E,Q,NL,N,R,A20,A,4,U6,2250,E1,Z01,E
FVC.Q.NL.N.R.L20.K.1.A1.0000.ZZ.Z01.E,Q,NL,N,R,L20,K,1,A1,0000,ZZ,Z01,E
FVC.Q.NL.N.S.A10.F.1.U4.00BK.ZZ.Z01.E,Q,NL,N,S,A10,F,1,U4,00BK,ZZ,Z01,E
FVC.Q.NL.N.S.A10.F.4.U2.1000.ZZ.Z01.E,Q,NL,N,S,A10,F,4,U2,1000,ZZ,Z01,E
FVC.Q.NL.N.S.A10.F.4.U4.00BK.ZZ.Z01.E,Q,NL,N,S,A10,F,4,U4,00BK,ZZ,Z01,E
FVC.Q.NL.N.S.A10.F.4.U4.00NB.ZZ.Z01.E,Q,NL,N,S,A10,F,4,U4,00NB,ZZ,Z01,E
FVC.Q.NL.N.S.A10.K.1.U4.0000.ZZ.Z01.E,Q,NL,N,S,A10,K,1,U4,0000,ZZ,Z01,E
FVC.Q.NL.N.F.A20.A.4.U2.2270.00.Z01.E,Q,NL,N,F,A20,A,4,U2,2270,00,Z01,E
FVC.Q.NL.N.F.L20.A.1.A1.0000.ZZ.Z01.E,Q,NL,N,F,L20,A,1,A1,0000,ZZ,Z01,E
FVC.Q.NL.N.O.A20.A.1.A1.0000.R0.Z01.E,Q,NL,N,O,A20,A,1,A1,0000,R0,Z01,E
FVC.Q.NL.N.O.A20.A.4.A1.0000.E1.Z01.E,Q,NL,N,O,A20,A,4,A1,0000,E1,Z01,E
FVC.Q.NL.N.O.A20.A.4.A1.0000.R0.Z01.E,Q,NL,N,O,A20,A,4,A1,0000,R0,Z01,E
FVC.Q.NL.N.O.A20.A.4.U5.2250.E1.Z01.E,Q,NL,N,O,A20,A,4,U5,2250,E1,Z01,E
FVC.Q.NL.N.O.A20.A.4.U6.2240.E1.Z01.E,Q,NL,N,O,A20,A,4,U6,2240,E1,Z01,E
FVC.Q.NL.N.O.A20.A.I.A1.0000.E1.Z01.A,Q,NL,N,O,A20,A,I,A1,0000,E1,Z01,A
FVC.Q.NL.N.O.L20.A.1.A1.0000.ZZ.Z01.E,Q,NL,N,O,L20,A,1,A1,0000,ZZ,Z01,E
FVC.Q.NL.N.O.L20.A.4.A1.0000.ZZ.Z01.E,Q,NL,N,O,L20,A,4,A1,0000,ZZ,Z01,E
FVC.Q.NL.N.R.A10.A.1.U4.0000.ZZ.Z01.E,Q,NL,N,R,A10,A,1,U4,0000,ZZ,Z01,E
FVC.Q.NL.N.R.A10.A.1.U4.00NB.ZZ.Z01.E,Q,NL,N,R,A10,A,1,U4,00NB,ZZ,Z01,E
